user1,1,1,पाकुड़,अननक्वॉडियम,भारत के झारखंड राज्य का एक शहर पाकुड़ क,एक किरणोत्सर्गी रासायनिक तत्त्व,258.91,2.84,57,912,52,30,33,56,0
user1,3,3,निरुत्साही,अनुत्साही,जिसमें उत्साह या स्फूर्ति न हो निरुत्स,उत्साह किंवा स्फूर्ती नसलेला,271.17,2.62,52,602,24,27,39,51,1
user1,5,5,क्षत विक्षत,महालक्ष्मी,कटी पिटी अवस्था में इधर इधर फैला हुआ वह ,नारायणाची एक शक्ती महालक्ष्म,275.01,2.34,67,609,48,28,37,66,0
user1,7,7,असह,वयोगट,"जो अपने उग्रता,कठोरता,अनौचित्य आदि के कार",साधारणतः समान वय असेलल्या लोकांचा समूह,287.16,2.61,68,1048,38,36,45,67,0
user1,9,9,ओकोलेहाओ,आदरातिथ्य,"एक प्रकार की शराब जो गन्ने के रस, चावल और म",पाहुण्याचा केलेला आदरसन्मान ,249.96,2.26,73,548,88,37,45,72,0
user1,11,11,जल भंडारण,आझाद हिंद सेना,वह मानवकृति जहाँ जल का भंडारण या जल को इकट,राजा महेन्द्र प्रताप सिंह ह्यांनी एकोणत,268.73,3.18,79,648,40,58,61,78,0
user1,13,13,चाल,चाळ,अनेक परिवारों के रहने के लिए बनाई गई आपस म,एकाच नमुन्याच्या घरांची पट्टी,257.37,2.65,60,692,48,41,43,59,1
user1,15,15,अभिपूर्ण,परिपूर्ण,जो पूरी तरह से पूर्ण या भरा हुआ हो या जिसमे,पूर्णपणे भरलेला किंवा कसलीही कमतरता नसल,256.85,2.58,59,618,75,35,37,58,1
user1,17,17,अनामीज़,अनामी,अनाम से संबंधित या अनाम का  यह एक अनामीज,अनाम ह्या प्रांताचा वा ह्या प्रांताशी सं,269.67,3.11,45,619,90,25,28,44,1
user1,19,19,आवाहन,आवाहन,किसी काम में साथ देने के लिए बुलाने या आओ क,एखाद्या कामात साथ देण्यासाठी बोलवण्याची,252.76,2.8,68,591,57,43,52,67,1
user1,21,21,तबदीली,बदली,अधिकारी या कार्यकर्ता का एक स्थान या विभा,दुसर्या ठिकाणी नेमणूक माझी रत,281.28,3.35,46,562,51,39,38,45,1
user1,23,23,नीचा,बेल्जियमी,जिसके तल से उसके आसपास का तल ऊँचा हो या जो ,बेल्जियमी भाषेचा किंवा बेल्जियमी भाषेशी,281.05,2.52,73,836,83,39,62,72,0
user1,25,25,रास,कारले,एक मात्रिक छंद रास के प्रत्येक चरण में ,"रास,कारले,""  एक मात्रिक छंद रास के प्रत्य"" ",271.26,2.94,68,811,45,68,67,68,0
user1,27,27,बध्य,वध्य,मार डालने योग्य मेरी दृष्टि में प्रत्य,मारून टाकण्यास योग्य असा प्रत,284.1,2.91,50,720,103,20,33,50,1
user1,29,29,पौर्णमासी,पौर्णिमा,"चान्द्र मास के शुक्ल पक्ष की अंतिम तिथि, ज",ज्या तिथीस चंद्रबिंब सोळाही कलांनी युक्,257.53,2.96,70,554,67,44,59,69,1
user1,31,31,रंगाई,रंगकाम,रंगने की क्रिया या भाव एक कमरे की रँगाई ,रंगण्याचे काम घराच्या रंगकाम,284.73,3.04,40,667,39,25,30,39,1
user1,33,33,माया,चेटक्या,इंद्रवज्रा नामक वर्णवृत्त का एक उपभेद जो,"जादूटोणा,मंत्रतंत्र,करणी करणारा",268.44,2.71,61,826,68,37,45,60,0
user1,35,35,गुरिल्ला सेना,पुढे जाणारा,गोरिल्ला युद्ध करने वाली सेना शिवाजी क,पुढे जाण्याची क्रिया करणारा प,230.73,2.85,49,495,40,29,33,48,0
user1,37,37,स्थावर,स्थिर,जो चल न सके या जिसमें गति न हो वनस्पतिया,हलवण्यास अशक्य असलेला घर ही स,234.3,2.83,44,556,77,26,29,43,1
user1,39,39,लेह,आवळा,भारत के जम्मू और कश्मीर प्रांत का एक जिला,बाहेरून सहा उभ्या रेषा असलेले एक तुरट फळ,273.34,3.29,47,529,99,34,33,46,0
user1,41,41,आगे,साडेसाती,आगे की ओर स्थिति पंक्ति में राम मेरे आग,एका विशिष्ट वेळेपर्यंत राहणारी शनि ग्रह,247.31,2.39,55,731,82,36,39,54,0
user1,43,43,वानप्रस्थी,वानप्रस्थाश्रमी,जो वानप्रस्थ आश्रम में प्रवेश कर गया हो,वानप्रस्थाश्रमात प्रवेश केलेला,242.88,3.05,50,658,37,32,35,49,1
user1,45,45,खंभ,ताणा बाणा,"पत्थर, लकड़ी, आदि का बना गोल या चौकोर ऊँचा ",विणीचे उभे आडवे धागे किंवा सूत,250.09,2.59,68,604,59,43,63,68,0
user1,47,47,ख़रीफ़,अहमदाबाद,आषाढ़ से अगहन तक में काटी जाने वाली फ़सल,गुजरात राज्यातील एक शहर अहमदा,273.0,2.9,44,713,52,31,34,43,0
user1,49,49,साँवला,सावळा,कुछ कुछ काला या हल्का काला कृष्ण साँवले,काळ्या रंगाकडे झुकलेल्या रंगाचा,216.52,3.81,31,453,79,17,23,30,1
user1,51,51,अश्लीलता,बारामाशी,अश्लील होने की अवस्था या भाव अश्लीलता क,वर्षाच्या सगळ्या महिन्यांत येणारा किंवा,265.72,2.7,47,536,37,31,30,46,0
user1,53,53,खुरचन,जागतिक विक्रम,एक प्रकार की मिठाई  श्यामा खुरचन खा रही ,जागतिक स्तरावर एखाद्या क्षेत्रात केलेले,271.3,2.52,40,557,27,44,35,40,0
user1,55,55,गुल अजायब,प्रतिविन्ध्य,एक फूलदार पौधा  माली बाग में गुल अजायब ल,द्रौपदीच्या पाच मुलांपैकी एक,250.68,2.92,44,611,35,21,23,43,0
user1,57,57,कोमलांगना,कोमलांगी,कोमल अंगोंवाली या जिसके अंग कोमल हों सड,जिचे अंग कोमल आहे अशी परिस्थि,245.12,2.28,66,598,74,32,41,66,1
user1,59,59,सीमा बंधन,सीमांकन,सीमा को अंकित करने का कार्य बँटवारे के ,सीमा निश्चितीचे कार्य भौगोलि,238.97,3.48,90,782,26,30,62,89,1
user1,61,61,अमान्यकरण,अधिसूचना,अमान्य करने की क्रिया या भाव फर्जी दस्त,अधिकृत सूचना मंत्रालयातून आल,249.54,3.64,63,606,69,25,44,62,0
user1,63,63,सेंधमार,चिलीम,सेंध लगाकर चोरी करने वाला पहले ज़माने म,तंबाखूचा धूर ओढण्याची नळी असललेले माती क,274.89,3.08,55,671,49,28,37,54,0
user1,65,65,ईंदर,इंडिया गेट,एक प्रकार की मिठाई ईंदर ताजा ब्याई हुई ,दिल्लीतील एक राष्ट्रीय स्मारक,217.03,3.2,30,551,68,29,21,30,0
user1,67,67,विटामिन सी,कोश,"एक प्रकार का विटामिन जो नीबू, संतरा, आमला आ",ज्यात काही साठवले जाते अशी गोष्ट,242.18,2.97,51,536,43,43,42,50,0
user1,69,69,विपुत्रा,निपुत्रीका,जिसे पुत्र न हो स्त्री उन्होंने अपनी व,ज्यास पुत्र नाही स्त्री त्या,257.18,3.64,28,690,97,29,19,27,1
user1,71,71,कक्षा प्रबंध,काटा,कक्षा की व्यवस्था का काम कक्षा नायक कक्,माशाच्या शरीरातील हाड मासा खा,250.78,2.91,50,649,30,24,34,49,0
user1,73,73,वैधानिक,तक्रार,संविधान या किसी संस्था के नियमों से संबंध,न्यायासाठी केलेली प्रार्थना ,256.04,2.72,45,540,17,32,30,44,0
user1,75,75,आड़ा,आडवा,जो क्षितिज के समान अन्तर पर हो आड़ा रेख,जो क्षितीजाच्या सरळ पातळीवर असलेला,246.95,3.18,87,489,35,42,64,86,1
user1,77,77,बोहरा,पसंत,एक जाति  बोहरा जाति दक्षिण भारत में पाई ,एखाद्या विशेष गुणामुळे आवडणारी गोष्ट,265.7,3.67,50,591,85,28,31,49,0
user1,79,79,ठिकाना,ठिकाण,निश्चित या निर्दिष्ट स्थान  घर में कोई ,निश्चित अथवा निर्देशित स्थान,282.82,3.45,33,743,89,26,21,32,1
user1,81,81,पश्चिम सिक्किम,गाभा,भारत के सिक्किम राज्य का एक जिला पश्चिम,"देवळाच्या आतील, ज्यात मूर्ती असते तो भाग",230.29,3.93,45,552,21,32,30,44,0
user1,83,83,फ़ारस,डौल,एक प्राचीन देश जो अफ़गानिस्तान के पश्चिम,हालचालीतील सौंदर्य तिचा डौल प,217.31,2.83,45,507,21,30,33,44,0
user1,85,85,पाटलोपल,शरण्य,एक प्रकार की मणि पाटलोपल सफेदी लिए लाल ,शरण आलेल्यांचे रक्षण करणारा श,263.77,3.27,60,556,81,28,38,59,0
user1,87,87,परिश्रम,परिश्रम,ऐसा काम जिसे करते करते शरीर में शिथिलता आ,शरीराला वा मनास थकवा येईल असे काम,231.38,2.87,50,561,24,32,32,50,1
user1,89,89,अस्तुरा,वस्त्रा,बाल मूँड़ने का छुरा बाल बनाते समय नाई न,केस काढण्याचे एक शस्त्र गिर्ह,243.78,2.53,59,883,21,30,31,58,1
user1,91,91,बतिया,यष्टी,थोड़े दिनों का लगा हुआ कच्चा छोटा फल लौ,क्रिक्रेटच्या खेळात वापरल्या जाणाऱ्या,245.84,3.33,62,624,24,36,48,62,0
user1,93,93,सत्ताधीश,सत्ताधारी,वह जिसके हाथ में सत्ता हो अंग्रेज सत्ता,"सत्ता, मालकी, प्रभुत्व वगैरे असलेला मनुष्",221.62,2.91,42,441,24,32,27,42,1
user1,95,95,विधेयक,सीमोल्लंघन,किसी विधान या क़ानून का वह पूर्व या प्रस्,सीमारेषेचे केलेले अतिक्रमण भ,244.93,3.12,59,463,35,46,53,59,0
user1,97,97,प्लेट,सेनापती,पृथ्वी की तह की कठोर परत जिसे माना जाता है,सैन्याचा मुख्य नायक कार्तिके,253.0,2.71,55,659,23,33,37,55,0
user1,99,99,मैनफर,दादागिरी,मंझोले आकार का एक काँटेदार वृक्ष मैनफर,उगीचच एखाद्याशी भांडण किंवा मारामारी कर,262.0,3.07,50,584,34,33,32,49,0
user1,101,101,तटवासी,तीरवासी,तट पर रहनेवाला बाढ़ के कारण अधिकाँश तटव,किनार्यावर किंवा तीरावर राहत असलेला,242.08,3.61,36,706,23,25,23,35,1
user1,103,103,पालतू पक्षी,क्षमावंत,वह पक्षी जो पाला जाता हो मुर्गा एक पालत,क्षमा करणारा क्षमावंत व्यक्त,225.0,3.09,33,945,49,21,19,32,0
user1,105,105,केशरी,केसरी,अंजना के पति और हनुमान के पिता केशरी सु,मारोतीचे वडील केसरी हा वानरां,233.31,3.13,48,675,23,22,27,47,1
user1,107,107,मलझन,विसराळू,एक प्रकार की बेल मलझन को बागों में लगाय,विसरण्याचा स्वभाव असलेला राम,232.82,3.86,28,556,21,21,17,27,0
user1,109,109,ब्रह्मर्षि,परिवहन मंत्रालय,वह ऋषि जो ब्राह्मण कुल में उत्पन्न हुआ हो,परिवहन मंत्र्याच्या निर्देशनात काम करणा,219.4,3.51,48,645,25,30,35,47,0
user1,111,111,कसर,कसूर,किसी चीज या बात का ऐसा अभाव या कमी जिसकी पू,एखादी वस्तू किंवा गोष्टीतील अभाव किंवा क,213.95,3.64,77,517,23,47,56,77,1
user1,113,113,समस्तीपुर,भाषाप्रभू,भारत के बिहार राज्य का एक शहर समस्तीपुर,भाषेवर प्रभुत्व असणारा आज संम,210.51,2.96,41,544,25,26,29,40,0
user1,115,115,इंध,इंधन,वे पदार्थ जिनके जलने से ऊर्जा प्राप्त होत,ज्या पदार्थाचा वापर करून ऊर्जा मिळवता ये,213.21,3.13,47,526,21,40,34,47,1
user1,117,117,अशब्द,भूचर प्राणी,शब्दों का अभाव अशब्द की स्थिति में मूक ,जमिनीवर राहणारा प्राणी गाय ही,209.36,4.0,33,579,28,24,23,33,0
user1,119,119,असबर्ग,आरुणी,एक फूल जो एक प्रकार की लंबी घास से प्राप्त,धौम्य ऋषींचे एका शिष्य आरुणील,229.48,2.74,58,714,22,35,35,57,0
